,address,F_DISA_NM,F_AVR_HGT,F_AREA,F_RSN_DTL,GU_NAM,F_SHIM,M_P_NAM,D_P_NAM,ClASS_NAM,A_F_NM,U_F_NM,x,y,geometry,Year
1284,서울특별시 영등포구 신길동 3802,2022년 8.8 ~17. 호우,19.3,108.49,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9128054,37.49978084,POINT (126.9128054 37.49978084),2022
1285,서울특별시 영등포구 신길동 3803,2022년 8.8 ~17. 호우,19.3,91.57,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9127695,37.49971789,POINT (126.9127695 37.49971789),2022
1286,서울특별시 영등포구 신길동 3807,2022년 8.8 ~17. 호우,19.3,153.03,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9125421,37.49979921,POINT (126.9125421 37.49979921),2022
1287,서울특별시 영등포구 신길동 3808,2022년 8.8 ~17. 호우,19.3,76.17,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9124158,37.49977819,POINT (126.9124158 37.49977819),2022
1288,서울특별시 영등포구 신길동 3811,2022년 8.8 ~17. 호우,18.3,80.17,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9122787,37.49979338,POINT (126.9122787 37.49979338),2022
1289,서울특별시 영등포구 신길동 3812,2022년 8.8 ~17. 호우,18.3,78.78,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.912165,37.49980599,POINT (126.912165 37.49980599),2022
1290,서울특별시 영등포구 신길동 4549,2022년 8.8 ~17. 호우,18.3,94.11,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9120706,37.49875012,POINT (126.9120706 37.49875012),2022
1291,서울특별시 영등포구 신길동 4538,2022년 8.8 ~17. 호우,18.3,110.2,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9122201,37.49874112,POINT (126.9122201 37.49874112),2022
1292,서울특별시 영등포구 신길동 3764,2022년 8.8 ~17. 호우,17.3,94.06,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9118863,37.49940897,POINT (126.9118863 37.49940897),2022
1293,서울특별시 영등포구 신길동 3788,2022년 8.8 ~17. 호우,17.3,73.83,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9118931,37.49933806,POINT (126.9118931 37.49933806),2022
1294,서울특별시 영등포구 신길동 3708,2022년 8.8 ~17. 호우,15.3,101.44,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9110641,37.49982426,POINT (126.9110641 37.49982426),2022
1295,서울특별시 영등포구 신길동 3704,2022년 8.8 ~17. 호우,18.3,116.6,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9115201,37.49986224,POINT (126.9115201 37.49986224),2022
1296,서울특별시 영등포구 신길동 3819,2022년 8.8 ~17. 호우,18.3,107.08,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9122967,37.49986118,POINT (126.9122967 37.49986118),2022
1297,서울특별시 영등포구 신길동 4482-31,2022년 8.8 ~17. 호우,19.3,176.2,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9149695,37.49735006,POINT (126.9149695 37.49735006),2022
1298,서울특별시 영등포구 영등포동5가 24,2022년 8.8 ~17. 호우,13.99,153.0,내수침수,영등포구,0.3,공동주택,아파트,주거용,8,2,126.9056648,37.52059867,POINT (126.9056648 37.52059867),2022
1299,서울특별시 영등포구 영등포동 618-181,2022년 8.8 ~17. 호우,23.46,112.0,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9083829,37.51345969,POINT (126.9083829 37.51345969),2022
1300,서울특별시 영등포구 영등포동 602-28,2022년 8.8 ~17. 호우,21.59,119.0,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9096479,37.51339176,POINT (126.9096479 37.51339176),2022
1301,서울특별시 영등포구 영등포동 606-3,2022년 8.8 ~17. 호우,24.33,104.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,4,1,126.9090394,37.51327141,POINT (126.9090394 37.51327141),2022
1302,서울특별시 영등포구 신길동 276-118,2022년 8.8 ~17. 호우,32.3,162.54,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9092436,37.50941437,POINT (126.9092436 37.50941437),2022
1303,서울특별시 영등포구 영등포동 646-12,2022년 8.8 ~17. 호우,18.01,199.6,내수침수,영등포구,0.3,공동주택,다세대주택,주거용,4,1,126.9094532,37.51381228,POINT (126.9094532 37.51381228),2022
1304,서울특별시 영등포구 신길동 276-77,2022년 8.8 ~17. 호우,30.3,306.61,내수침수,영등포구,0.3,단독주택,단독주택,주거용,3,1,126.9092565,37.50996279,POINT (126.9092565 37.50996279),2022
1305,서울특별시 영등포구 도림동 136-16,2022년 8.8 ~17. 호우,17.14,145.0,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9045302,37.50931079,POINT (126.9045302 37.50931079),2022
1306,서울특별시 영등포구 도림동 147-5,2022년 8.8 ~17. 호우,18.31,150.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9019828,37.50829406,POINT (126.9019828 37.50829406),2022
1307,서울특별시 영등포구 도림동 145-4,2022년 8.8 ~17. 호우,20.1,109.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9021782,37.50896242,POINT (126.9021782 37.50896242),2022
1308,서울특별시 영등포구 도림동 143-13,2022년 8.8 ~17. 호우,21.9,198.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9026494,37.50907195,POINT (126.9026494 37.50907195),2022
1309,서울특별시 영등포구 도림동 143-14,2022년 8.8 ~17. 호우,22.43,174.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,4,1,126.9025129,37.50918601,POINT (126.9025129 37.50918601),2022
1310,서울특별시 영등포구 도림동 152-30,2022년 8.8 ~17. 호우,19.52,56.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,3,1,126.9019545,37.50861318,POINT (126.9019545 37.50861318),2022
1311,서울특별시 영등포구 도림동 152-115,2022년 8.8 ~17. 호우,17.0,106.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9016792,37.50767859,POINT (126.9016792 37.50767859),2022
1312,서울특별시 영등포구 도림동 231-27,2022년 8.8 ~17. 호우,10.46,253.4,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8979416,37.50794846,POINT (126.8979416 37.50794846),2022
1313,서울특별시 영등포구 도림동 253-27,2022년 8.8 ~17. 호우,17.37,83.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9010279,37.50842099,POINT (126.9010279 37.50842099),2022
1314,서울특별시 영등포구 도림동 231-37,2022년 8.8 ~17. 호우,10.81,170.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8981171,37.50774406,POINT (126.8981171 37.50774406),2022
1315,서울특별시 영등포구 도림동 232-6,2022년 8.8 ~17. 호우,10.65,253.0,내수침수,영등포구,0.3,공동주택,연립주택,주거용,3,1,126.8985957,37.50739121,POINT (126.8985957 37.50739121),2022
1316,서울특별시 영등포구 도림동 231-22,2022년 8.8 ~17. 호우,10.51,251.7,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8983504,37.50755023,POINT (126.8983504 37.50755023),2022
1317,서울특별시 영등포구 도림동 231-16,2022년 8.8 ~17. 호우,10.47,228.3,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8976829,37.50791062,POINT (126.8976829 37.50791062),2022
1318,서울특별시 영등포구 도림동 231-25,2022년 8.8 ~17. 호우,10.59,142.1,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8982127,37.50778777,POINT (126.8982127 37.50778777),2022
1319,서울특별시 영등포구 도림동 231-24,2022년 8.8 ~17. 호우,10.55,310.9,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8982776,37.50768152,POINT (126.8982776 37.50768152),2022
1320,서울특별시 영등포구 도림동 231-23,2022년 8.8 ~17. 호우,10.5,271.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8984788,37.50762371,POINT (126.8984788 37.50762371),2022
1321,서울특별시 영등포구 신길동 232-27,2022년 8.8 ~17. 호우,26.6,155.65,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9116261,37.50748027,POINT (126.9116261 37.50748027),2022
1322,서울특별시 영등포구 신길동 224-10,2022년 8.8 ~17. 호우,21.8,157.07,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9105789,37.5082015,POINT (126.9105789 37.5082015),2022
1323,서울특별시 영등포구 신길동 224-20,2022년 8.8 ~17. 호우,23.3,76.8,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9105972,37.50845657,POINT (126.9105972 37.50845657),2022
1324,서울특별시 영등포구 신길동 231-5,2022년 8.8 ~17. 호우,19.3,118.56,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.910067,37.50737458,POINT (126.910067 37.50737458),2022
1325,서울특별시 영등포구 신길동 230-14,2022년 8.8 ~17. 호우,19.3,150.68,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9101476,37.50746518,POINT (126.9101476 37.50746518),2022
1326,서울특별시 영등포구 신길동 231-6,2022년 8.8 ~17. 호우,19.3,95.24,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9101831,37.50734863,POINT (126.9101831 37.50734863),2022
1327,서울특별시 영등포구 신길동 257-4,2022년 8.8 ~17. 호우,16.3,59.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,3,1,126.9095983,37.50700205,POINT (126.9095983 37.50700205),2022
1328,서울특별시 영등포구 신길동 225-103,2022년 8.8 ~17. 호우,32.3,285.92,내수침수,영등포구,0.3,공동주택,다세대주택,주거용,5,1,126.9096632,37.50899257,POINT (126.9096632 37.50899257),2022
1329,서울특별시 영등포구 신길동 276-32,2022년 8.8 ~17. 호우,23.3,106.41,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9100005,37.50839683,POINT (126.9100005 37.50839683),2022
1330,서울특별시 영등포구 신길동 226-53,2022년 8.8 ~17. 호우,23.8,152.7,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9099007,37.50851302,POINT (126.9099007 37.50851302),2022
1331,서울특별시 영등포구 신길동 257-42,2022년 8.8 ~17. 호우,16.3,44.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,4,1,126.9093646,37.50707151,POINT (126.9093646 37.50707151),2022
1332,서울특별시 영등포구 신길동 257-45,2022년 8.8 ~17. 호우,15.3,110.16,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9095957,37.50671123,POINT (126.9095957 37.50671123),2022
1333,서울특별시 영등포구 신길동 257-24,2022년 8.8 ~17. 호우,14.8,45.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,3,1,126.909454,37.50651208,POINT (126.909454 37.50651208),2022
1334,서울특별시 영등포구 신길동 257-32,2022년 8.8 ~17. 호우,14.3,133.68,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.909153,37.50674769,POINT (126.909153 37.50674769),2022
1335,서울특별시 영등포구 신길동 287-19,2022년 8.8 ~17. 호우,19.8,210.22,내수침수,영등포구,0.3,단독주택,다중주택,주거용,3,1,126.9078538,37.50889655,POINT (126.9078538 37.50889655),2022
1336,서울특별시 영등포구 신길동 272-1,2022년 8.8 ~17. 호우,16.8,169.71,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9092386,37.50715133,POINT (126.9092386 37.50715133),2022
1337,서울특별시 영등포구 신길동 230-16,2022년 8.8 ~17. 호우,19.3,121.44,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9099546,37.50750765,POINT (126.9099546 37.50750765),2022
1338,서울특별시 영등포구 신길동 230-15,2022년 8.8 ~17. 호우,19.3,114.13,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9100441,37.50749185,POINT (126.9100441 37.50749185),2022
1339,서울특별시 영등포구 신길동 278-6,2022년 8.8 ~17. 호우,22.3,118.37,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.908312,37.50850379,POINT (126.908312 37.50850379),2022
1340,서울특별시 영등포구 신길동 278-120,2022년 8.8 ~17. 호우,22.8,125.61,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.908588,37.50833819,POINT (126.908588 37.50833819),2022
1341,서울특별시 영등포구 신길동 318-5,2022년 8.8 ~17. 호우,15.8,180.53,내수침수,영등포구,0.3,단독주택,단독주택,주거용,4,1,126.9068306,37.5068925,POINT (126.9068306 37.5068925),2022
1342,서울특별시 영등포구 신길동 287-4,2022년 8.8 ~17. 호우,17.8,138.1,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9073409,37.50895138,POINT (126.9073409 37.50895138),2022
1343,서울특별시 영등포구 신길동 287-13,2022년 8.8 ~17. 호우,18.3,197.19,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9075203,37.50898307,POINT (126.9075203 37.50898307),2022
1344,서울특별시 영등포구 신길동 266-10,2022년 8.8 ~17. 호우,15.3,138.37,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9076511,37.5068007,POINT (126.9076511 37.5068007),2022
1345,서울특별시 영등포구 신길동 298-16,2022년 8.8 ~17. 호우,15.3,128.56,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9059987,37.50837104,POINT (126.9059987 37.50837104),2022
1346,서울특별시 영등포구 신길동 298-8,2022년 8.8 ~17. 호우,15.3,106.67,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9061163,37.50840389,POINT (126.9061163 37.50840389),2022
1347,서울특별시 영등포구 신길동 298-9,2022년 8.8 ~17. 호우,15.3,120.62,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9061279,37.50830294,POINT (126.9061279 37.50830294),2022
1348,서울특별시 영등포구 신길동 298-6,2022년 8.8 ~17. 호우,15.3,120.97,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9062283,37.5083482,POINT (126.9062283 37.5083482),2022
1349,서울특별시 영등포구 신길동 298-7,2022년 8.8 ~17. 호우,15.3,103.4,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9062222,37.50844999,POINT (126.9062222 37.50844999),2022
1350,서울특별시 영등포구 신길동 298-3,2022년 8.8 ~17. 호우,15.3,109.38,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.906318,37.50849709,POINT (126.906318 37.50849709),2022
1351,서울특별시 영등포구 신길동 355-520,2022년 8.8 ~17. 호우,10.8,127.21,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9028357,37.50318182,POINT (126.9028357 37.50318182),2022
1352,서울특별시 영등포구 신길동 355-199,2022년 8.8 ~17. 호우,10.8,124.71,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9024001,37.50323952,POINT (126.9024001 37.50323952),2022
1353,서울특별시 영등포구 신길동 355-434,2022년 8.8 ~17. 호우,10.8,127.56,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9025386,37.50325476,POINT (126.9025386 37.50325476),2022
1354,서울특별시 영등포구 신길동 355-197,2022년 8.8 ~17. 호우,10.8,121.42,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9024951,37.50332001,POINT (126.9024951 37.50332001),2022
1355,서울특별시 영등포구 신길동 355-192,2022년 8.8 ~17. 호우,10.8,149.55,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9026824,37.50335654,POINT (126.9026824 37.50335654),2022
1356,서울특별시 영등포구 신길동 355-447,2022년 8.8 ~17. 호우,10.8,150.31,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9027786,37.50339862,POINT (126.9027786 37.50339862),2022
1357,서울특별시 영등포구 신길동 325-71,2022년 8.8 ~17. 호우,14.3,105.2,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9056697,37.50565757,POINT (126.9056697 37.50565757),2022
1358,서울특별시 영등포구 신길동 205-133,2022년 8.8 ~17. 호우,24.8,186.01,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9133115,37.50873896,POINT (126.9133115 37.50873896),2022
1359,서울특별시 영등포구 신길동 207-14,2022년 8.8 ~17. 호우,22.87,118.08,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9129981,37.50886872,POINT (126.9129981 37.50886872),2022
1360,서울특별시 영등포구 신길동 205-70,2022년 8.8 ~17. 호우,23.33,150.34,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9132172,37.50891849,POINT (126.9132172 37.50891849),2022
1361,서울특별시 영등포구 신길동 207-2,2022년 8.8 ~17. 호우,23.02,139.07,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9130996,37.50892041,POINT (126.9130996 37.50892041),2022
1362,서울특별시 영등포구 신길동 209-112,2022년 8.8 ~17. 호우,22.77,112.81,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9126897,37.50882714,POINT (126.9126897 37.50882714),2022
1363,서울특별시 영등포구 신길동 207-6,2022년 8.8 ~17. 호우,23.08,149.98,내수침수,영등포구,0.3,단독주택,단독주택,주거용,1,1,126.9129187,37.50861292,POINT (126.9129187 37.50861292),2022
1364,서울특별시 영등포구 도림동 250-11,2022년 8.8 ~17. 호우,11.11,214.0,내수침수,영등포구,0.3,공동주택,연립주택,주거용,2,1,126.8989738,37.50607196,POINT (126.8989738 37.50607196),2022
1365,서울특별시 영등포구 대림동 654-1,2022년 8.8 ~17. 호우,11.0,170.94,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8980476,37.5036321,POINT (126.8980476 37.5036321),2022
1366,서울특별시 영등포구 신길동 209-42,2022년 8.8 ~17. 호우,27.47,118.9,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9132577,37.50792634,POINT (126.9132577 37.50792634),2022
1367,서울특별시 영등포구 신길동 208-41,2022년 8.8 ~17. 호우,26.95,120.55,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9136621,37.5079724,POINT (126.9136621 37.5079724),2022
1368,서울특별시 영등포구 신길동 233-100,2022년 8.8 ~17. 호우,35.59,106.58,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9126096,37.50729801,POINT (126.9126096 37.50729801),2022
1369,서울특별시 영등포구 신길동 233-118,2022년 8.8 ~17. 호우,32.36,100.38,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9124146,37.50712658,POINT (126.9124146 37.50712658),2022
1370,서울특별시 영등포구 신길동 4916-19,2022년 8.8 ~17. 호우,23.59,158.58,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9140212,37.50547371,POINT (126.9140212 37.50547371),2022
1371,서울특별시 영등포구 신길동 4916-19,2022년 8.8 ~17. 호우,23.59,158.58,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9140212,37.50547371,POINT (126.9140212 37.50547371),2022
1372,서울특별시 영등포구 신길동 4916-19,2022년 8.8 ~17. 호우,23.59,158.58,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9140212,37.50547371,POINT (126.9140212 37.50547371),2022
1373,서울특별시 영등포구 신길동 4916-19,2022년 8.8 ~17. 호우,23.59,158.58,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9140212,37.50547371,POINT (126.9140212 37.50547371),2022
1374,서울특별시 영등포구 도림동 232-11,2022년 8.8 ~17. 호우,10.56,231.6,내수침수,영등포구,0.3,공동주택,연립주택,주거용,2,1,126.8983755,37.50706614,POINT (126.8983755 37.50706614),2022
1375,서울특별시 영등포구 도림동 232-20,2022년 8.8 ~17. 호우,10.11,222.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,3,1,126.8985522,37.50672165,POINT (126.8985522 37.50672165),2022
1376,서울특별시 영등포구 도림동 232-40,2022년 8.8 ~17. 호우,10.48,150.5,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.8986644,37.50657406,POINT (126.8986644 37.50657406),2022
1377,서울특별시 영등포구 도림동 232-24,2022년 8.8 ~17. 호우,10.49,150.6,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.8987566,37.50660899,POINT (126.8987566 37.50660899),2022
1378,서울특별시 영등포구 도림동 232-18,2022년 8.8 ~17. 호우,10.65,360.9,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,4,1,126.8988358,37.50684132,POINT (126.8988358 37.50684132),2022
1379,서울특별시 영등포구 도림동 232-25,2022년 8.8 ~17. 호우,10.54,177.2,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.8988624,37.50664687,POINT (126.8988624 37.50664687),2022
1380,서울특별시 영등포구 도림동 250-6,2022년 8.8 ~17. 호우,10.38,227.0,내수침수,영등포구,0.3,공동주택,연립주택,주거용,2,1,126.8992723,37.50643104,POINT (126.8992723 37.50643104),2022
1381,서울특별시 영등포구 도림동 250-5,2022년 8.8 ~17. 호우,10.38,148.8,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.899397,37.50648442,POINT (126.899397 37.50648442),2022
1382,서울특별시 영등포구 도림동 250-3,2022년 8.8 ~17. 호우,10.43,33.0,내수침수,영등포구,0.3,제1종근린생활시설,제1종근린생활시설,주거용,3,1,126.8991183,37.50651899,POINT (126.8991183 37.50651899),2022
1383,서울특별시 영등포구 도림동 250-9,2022년 8.8 ~17. 호우,10.45,177.2,내수침수,영등포구,0.3,단독주택,다중주택,주거용,3,1,126.8989028,37.50627269,POINT (126.8989028 37.50627269),2022
1384,서울특별시 영등포구 신길동 355-495,2022년 8.8 ~17. 호우,10.8,127.74,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.902868,37.50343713,POINT (126.902868 37.50343713),2022
1385,서울특별시 영등포구 신길동 355-558,2022년 8.8 ~17. 호우,10.8,140.31,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9026016,37.50347705,POINT (126.9026016 37.50347705),2022
1386,서울특별시 영등포구 신길동 355-42,2022년 8.8 ~17. 호우,10.8,143.23,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9026972,37.50351848,POINT (126.9026972 37.50351848),2022
1387,서울특별시 영등포구 신길동 355-494,2022년 8.8 ~17. 호우,10.8,122.17,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9027865,37.50355722,POINT (126.9027865 37.50355722),2022
1388,서울특별시 영등포구 대림동 604-43,2022년 8.8 ~17. 호우,10.7,116.38,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8977494,37.50409795,POINT (126.8977494 37.50409795),2022
1389,서울특별시 영등포구 대림동 605-35,2022년 8.8 ~17. 호우,10.4,116.66,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.8972814,37.50397642,POINT (126.8972814 37.50397642),2022
1390,서울특별시 영등포구 대림동 605-33,2022년 8.8 ~17. 호우,10.4,108.24,내수침수,영등포구,0.3,공동주택,다세대주택,주거용,3,1,126.8972903,37.5042004,POINT (126.8972903 37.5042004),2022
1391,서울특별시 영등포구 대림동 604-81,2022년 8.8 ~17. 호우,10.6,121.2,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8975394,37.50360543,POINT (126.8975394 37.50360543),2022
1392,서울특별시 영등포구 대림동 605-45,2022년 8.8 ~17. 호우,10.4,111.57,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8970914,37.50356273,POINT (126.8970914 37.50356273),2022
1393,서울특별시 영등포구 대림동 605-47,2022년 8.8 ~17. 호우,10.4,99.05,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.8971351,37.50374217,POINT (126.8971351 37.50374217),2022
1394,서울특별시 영등포구 신길동 355-417,2022년 8.8 ~17. 호우,10.8,131.74,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9024221,37.5030442,POINT (126.9024221 37.5030442),2022
1395,서울특별시 영등포구 신길동 355-361,2022년 8.8 ~17. 호우,10.8,124.69,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9029194,37.50305329,POINT (126.9029194 37.50305329),2022
1396,서울특별시 영등포구 신길동 355-381,2022년 8.8 ~17. 호우,10.8,130.88,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9026439,37.50310082,POINT (126.9026439 37.50310082),2022
1397,서울특별시 영등포구 신길동 355-204,2022년 8.8 ~17. 호우,10.8,131.09,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9028763,37.50311644,POINT (126.9028763 37.50311644),2022
1398,서울특별시 영등포구 신길동 355-106,2022년 8.8 ~17. 호우,11.3,130.43,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9020705,37.50309845,POINT (126.9020705 37.50309845),2022
1399,서울특별시 영등포구 신길동 355-468,2022년 8.8 ~17. 호우,11.3,123.41,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9021519,37.50313341,POINT (126.9021519 37.50313341),2022
1400,서울특별시 영등포구 신길동 355-126,2022년 8.8 ~17. 호우,13.3,132.3,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9015063,37.50260683,POINT (126.9015063 37.50260683),2022
1401,서울특별시 영등포구 신길동 355-121,2022년 8.8 ~17. 호우,11.8,268.05,내수침수,영등포구,0.3,공동주택,연립주택,주거용,2,1,126.9020822,37.50260804,POINT (126.9020822 37.50260804),2022
1402,서울특별시 영등포구 신길동 355-123,2022년 8.8 ~17. 호우,12.3,139.58,내수침수,영등포구,0.3,공동주택,연립주택,주거용,2,1,126.9018282,37.5026448,POINT (126.9018282 37.5026448),2022
1403,서울특별시 영등포구 신길동 355-603,2022년 8.8 ~17. 호우,13.3,141.81,내수침수,영등포구,0.3,단독주택,다중주택,주거용,4,1,126.9014521,37.50267353,POINT (126.9014521 37.50267353),2022
1404,서울특별시 영등포구 신길동 355-120,2022년 8.8 ~17. 호우,11.8,104.46,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9020378,37.50273733,POINT (126.9020378 37.50273733),2022
1405,서울특별시 영등포구 신길동 355-391,2022년 8.8 ~17. 호우,11.3,128.15,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.902174,37.50277716,POINT (126.902174 37.50277716),2022
1406,서울특별시 영등포구 신길동 355-427,2022년 8.8 ~17. 호우,11.8,116.57,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9019685,37.50280288,POINT (126.9019685 37.50280288),2022
1407,서울특별시 영등포구 신길동 355-594,2022년 8.8 ~17. 호우,12.8,122.63,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9015004,37.50285906,POINT (126.9015004 37.50285906),2022
1408,서울특별시 영등포구 신길동 355-103,2022년 8.8 ~17. 호우,12.8,128.56,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9015756,37.50289098,POINT (126.9015756 37.50289098),2022
1409,서울특별시 영등포구 신길동 355-531,2022년 8.8 ~17. 호우,11.3,126.7,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9020899,37.50290263,POINT (126.9020899 37.50290263),2022
1410,서울특별시 영등포구 신길동 355-510,2022년 8.8 ~17. 호우,12.8,107.44,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9016455,37.50292092,POINT (126.9016455 37.50292092),2022
